creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag
EDU_0300,Artificial Intelligence,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,5,15607,435,49,29,17,1,INDIA,Telugu,beginner-friendly;practical
EDU_0301,Deep Learning;Algorithms,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,2,30482,979,152,95,47,1,INDIA,Hindi,practical;project-based
EDU_0302,Cloud Computing,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",5,100148,2236,173,120,48,2,INDIA,Hindi,comprehensive
EDU_0303,Statistics,"Software engineering best practices: clean code, testing, and agile development methodologies",3,45200,1984,286,183,93,6,INDIA,Hindi,tutorial
EDU_0304,Coding Practice,"Software engineering best practices: clean code, testing, and agile development methodologies",2,6173,240,44,36,21,2,INDIA,English,step-by-step
EDU_0305,Interview Preparation,System design interview masterclass: scalability patterns and distributed systems architecture,2,51212,3397,791,711,533,12,INDIA,English,tutorial
EDU_0306,Analytics,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",4,25000,581,76,62,34,3,INDIA,English,practical;quick-start
EDU_0307,PostgreSQL;Coding Practice,Web development portfolio: 10 projects to showcase your skills and impress employers,3,50000,1839,297,267,171,4,INDIA,Telugu,advanced
EDU_0308,Deep Learning;PostgreSQL,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,5,44463,1387,218,171,100,7,INDIA,Hindi,advanced;interview-prep
EDU_0309,DevOps,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",4,33504,1127,158,117,72,1,INDIA,English,interview-prep
EDU_0310,SQL,"Database design fundamentals: normalization, indexing, and performance optimization strategies",5,23852,1113,194,128,91,5,INDIA,Hindi,advanced;interview-prep
EDU_0311,DevOps;Database Management,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",2,23035,1023,145,111,69,7,INDIA,English,project-based;step-by-step
EDU_0312,Cloud Computing,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",2,38889,1273,200,148,95,10,INDIA,Hindi,tutorial;beginner-friendly
EDU_0313,Software Engineering,System design interview masterclass: scalability patterns and distributed systems architecture,5,7914,179,22,19,10,0,INDIA,English,step-by-step
EDU_0314,Coding Practice;PostgreSQL,"Software engineering best practices: clean code, testing, and agile development methodologies",4,16463,762,154,132,95,8,INDIA,English,quick-start
EDU_0315,DevOps,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",3,28049,967,100,51,26,1,INDIA,Hindi,beginner-friendly
EDU_0316,MongoDB,"Career transition to tech: portfolio building, networking, and landing your first developer job",2,99426,3691,413,265,156,3,INDIA,Telugu,step-by-step
EDU_0317,JavaScript,Frontend development with React and Redux: building scalable web applications with modern practices,5,6500,306,50,45,31,3,INDIA,English,advanced;step-by-step
EDU_0318,Machine Learning,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,5,91038,4846,896,679,438,19,INDIA,English,project-based
EDU_0319,Programming Fundamentals,"Software engineering best practices: clean code, testing, and agile development methodologies",5,22905,824,124,82,36,2,INDIA,English,theory
EDU_0320,Statistics;Web Development,Web development portfolio: 10 projects to showcase your skills and impress employers,1,12512,618,106,95,63,5,INDIA,English,theory
EDU_0321,DevOps,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",2,22454,758,85,63,40,1,INDIA,English,project-based
EDU_0322,System Design;Coding Practice,System design interview masterclass: scalability patterns and distributed systems architecture,5,20720,684,81,60,28,2,INDIA,English,quick-start
EDU_0323,Coding Practice,"Career transition to tech: portfolio building, networking, and landing your first developer job",4,144418,3644,594,425,209,7,INDIA,English,advanced
EDU_0324,Frontend Development,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",4,4510,132,18,15,6,0,INDIA,English,comprehensive
EDU_0325,Statistics;Python,"Software engineering best practices: clean code, testing, and agile development methodologies",3,23389,1089,184,131,98,9,INDIA,Hindi,practical
EDU_0326,Backend Development;Frontend Development,"Database design fundamentals: normalization, indexing, and performance optimization strategies",6,29362,866,101,56,26,3,INDIA,Telugu,step-by-step
EDU_0327,Programming Fundamentals,"Career transition to tech: portfolio building, networking, and landing your first developer job",2,74303,2449,322,253,156,3,INDIA,English,quick-start
EDU_0328,SQL;Artificial Intelligence,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",3,40317,2153,346,288,216,11,INDIA,English,advanced
EDU_0329,Django,"Career transition to tech: portfolio building, networking, and landing your first developer job",6,5754,135,5,3,1,0,INDIA,English,comprehensive;tutorial
EDU_0330,Machine Learning,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,2,1912,60,9,6,3,0,INDIA,Telugu,beginner-friendly
EDU_0331,SQL;Statistics,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",4,8933,583,108,88,64,3,INDIA,English,comprehensive;career-guidance
EDU_0332,Artificial Intelligence,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,3,23856,843,141,126,78,7,INDIA,English,quick-start;theory
EDU_0333,React;Deep Learning,React Native mobile development: cross-platform apps with navigation and state management,4,26252,1497,224,172,128,9,INDIA,English,career-guidance;advanced
EDU_0334,Mobile Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,20357,752,122,109,61,6,INDIA,English,beginner-friendly
EDU_0335,Backend Development;Algorithms,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",2,4847,153,18,13,7,0,INDIA,Hindi,quick-start
EDU_0336,Python;Programming Fundamentals,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,2,23126,1364,246,205,122,8,INDIA,Hindi,project-based;hands-on
EDU_0337,Python;Interview Preparation,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,3,2687,101,18,16,12,1,INDIA,English,interview-prep;tutorial
EDU_0338,Node.js,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,1,58867,3218,589,530,351,18,INDIA,English,project-based;practical
EDU_0339,SQL,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",2,81817,5100,1147,1032,774,35,INDIA,English,theory
EDU_0340,Java,System design interview masterclass: scalability patterns and distributed systems architecture,1,50075,2184,306,215,86,2,INDIA,Hindi,interview-prep
EDU_0341,SQL,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",2,10005,576,125,112,83,5,INDIA,English,quick-start;step-by-step
EDU_0342,JavaScript;Backend Development,Frontend development with React and Redux: building scalable web applications with modern practices,1,12384,950,189,169,126,12,INDIA,English,project-based
EDU_0343,Database Management;Statistics,"Software engineering best practices: clean code, testing, and agile development methodologies",2,59026,2659,407,338,207,16,INDIA,English,comprehensive
EDU_0344,Cloud Computing,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",4,8000,226,14,11,5,0,INDIA,Telugu,quick-start;step-by-step
EDU_0345,MongoDB;React,Web development portfolio: 10 projects to showcase your skills and impress employers,3,20321,618,109,83,62,3,INDIA,Telugu,interview-prep
EDU_0346,Django;PostgreSQL,Web development portfolio: 10 projects to showcase your skills and impress employers,7,19758,986,165,148,73,2,INDIA,English,interview-prep
EDU_0347,Artificial Intelligence,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,2,68984,2308,265,181,112,2,INDIA,English,project-based
EDU_0348,Interview Preparation,System design interview masterclass: scalability patterns and distributed systems architecture,5,9897,382,59,45,26,1,INDIA,Telugu,career-guidance
EDU_0349,SQL;Coding Practice,"Database design fundamentals: normalization, indexing, and performance optimization strategies",2,5936,337,46,40,26,3,INDIA,Hindi,advanced
EDU_0350,Coding Practice;Software Engineering,Web development portfolio: 10 projects to showcase your skills and impress employers,4,31884,1170,129,80,46,1,INDIA,English,career-guidance
EDU_0351,Django,"Software engineering best practices: clean code, testing, and agile development methodologies",2,335572,13943,2527,1996,983,90,INDIA,Hindi,quick-start;advanced
EDU_0352,Deep Learning;Analytics,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",4,52641,1581,219,161,81,4,INDIA,English,comprehensive
EDU_0353,Algorithms;Artificial Intelligence,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,2,33647,1102,85,61,33,1,INDIA,Telugu,tutorial
EDU_0354,Flask;Analytics,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,57885,2192,380,228,140,5,INDIA,English,career-guidance
EDU_0355,Cloud Computing;Machine Learning,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",4,28728,1194,219,194,129,4,INDIA,English,step-by-step;quick-start
EDU_0356,Deep Learning;Career Guidance,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,3,18979,1038,195,175,131,3,INDIA,English,theory;beginner-friendly
EDU_0357,Algorithms,Data structures and algorithms: coding interview preparation with 200+ practice problems,4,31145,1116,148,107,62,2,INDIA,English,hands-on;beginner-friendly
EDU_0358,Interview Preparation,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,1,6260,422,105,94,70,8,INDIA,English,practical
EDU_0359,Django,Web development portfolio: 10 projects to showcase your skills and impress employers,2,39028,835,91,75,49,3,INDIA,Hindi,beginner-friendly;theory
EDU_0360,Data Structures;Statistics,"Software engineering best practices: clean code, testing, and agile development methodologies",3,413882,16166,2286,1588,1023,105,INDIA,English,comprehensive;quick-start
EDU_0361,Mobile Development;Career Guidance,Frontend development with React and Redux: building scalable web applications with modern practices,4,98913,5155,866,523,338,7,INDIA,Telugu,beginner-friendly
EDU_0362,Analytics,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",3,5523,199,28,21,9,0,INDIA,Hindi,project-based
EDU_0363,Java;PostgreSQL,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,67606,3053,443,365,213,18,INDIA,Telugu,career-guidance
EDU_0364,Data Science,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",4,275911,13529,2593,2245,1556,82,INDIA,English,quick-start
EDU_0365,Flask;Interview Preparation,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,4,5929,328,55,49,36,3,INDIA,English,hands-on
EDU_0366,Mobile Development,React Native mobile development: cross-platform apps with navigation and state management,3,12460,438,50,27,14,0,INDIA,Telugu,career-guidance;tutorial
EDU_0367,Interview Preparation;Python,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,1,11451,472,75,67,42,2,INDIA,Telugu,tutorial;career-guidance
EDU_0368,System Design,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",1,90367,4238,495,361,240,20,INDIA,English,step-by-step
EDU_0369,Django,Web development portfolio: 10 projects to showcase your skills and impress employers,3,3161,75,10,9,5,0,INDIA,Telugu,practical;interview-prep
EDU_0370,Statistics,"Software engineering best practices: clean code, testing, and agile development methodologies",3,21335,1001,135,95,49,3,INDIA,Telugu,step-by-step
EDU_0371,Django,"Software engineering best practices: clean code, testing, and agile development methodologies",5,59384,2200,281,187,75,6,INDIA,Hindi,beginner-friendly
EDU_0372,Interview Preparation,Data structures and algorithms: coding interview preparation with 200+ practice problems,4,13771,657,109,98,73,3,INDIA,English,comprehensive
EDU_0373,Career Guidance;Python,Web development portfolio: 10 projects to showcase your skills and impress employers,6,15125,530,80,72,50,1,INDIA,English,comprehensive
EDU_0374,Data Structures;DevOps,"Software engineering best practices: clean code, testing, and agile development methodologies",4,9455,412,53,43,25,1,INDIA,English,career-guidance
EDU_0375,Statistics,"Software engineering best practices: clean code, testing, and agile development methodologies",4,3058,96,8,6,2,0,INDIA,English,interview-prep;project-based
EDU_0376,DevOps;Analytics,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",4,68596,3339,286,197,118,7,INDIA,English,beginner-friendly
EDU_0377,JavaScript,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,77716,3439,547,456,276,27,INDIA,Hindi,beginner-friendly
EDU_0378,PostgreSQL;Deep Learning,"Software engineering best practices: clean code, testing, and agile development methodologies",3,17738,792,147,129,94,7,INDIA,Hindi,comprehensive
EDU_0379,Flask;Statistics,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,6,50000,1245,136,90,44,1,INDIA,Hindi,advanced;quick-start
EDU_0380,Backend Development;Algorithms,"Database design fundamentals: normalization, indexing, and performance optimization strategies",4,5518,190,23,16,9,0,INDIA,English,quick-start
EDU_0381,Coding Practice,"Software engineering best practices: clean code, testing, and agile development methodologies",2,41813,1668,223,169,84,7,INDIA,Hindi,interview-prep;advanced
EDU_0382,Algorithms;MongoDB,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,3,17788,797,126,113,62,4,INDIA,English,career-guidance;comprehensive
EDU_0383,Backend Development;System Design,System design interview masterclass: scalability patterns and distributed systems architecture,5,14796,554,67,48,28,1,INDIA,English,career-guidance;interview-prep
EDU_0384,Cloud Computing;Python,System design interview masterclass: scalability patterns and distributed systems architecture,3,69158,3445,659,517,387,14,INDIA,Hindi,interview-prep;beginner-friendly
EDU_0385,SQL;React,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",5,25206,993,145,107,69,6,INDIA,Hindi,career-guidance
EDU_0386,Django,"Career transition to tech: portfolio building, networking, and landing your first developer job",2,10778,461,51,37,20,2,INDIA,English,interview-prep
EDU_0387,MongoDB,"Career transition to tech: portfolio building, networking, and landing your first developer job",4,44615,1490,120,85,42,4,INDIA,English,practical
EDU_0388,System Design;PostgreSQL,System design interview masterclass: scalability patterns and distributed systems architecture,5,79011,3457,532,478,261,6,INDIA,Hindi,project-based
EDU_0389,Algorithms;Career Guidance,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,17487,836,141,106,76,2,INDIA,Telugu,project-based;practical
EDU_0390,React;Data Structures,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,2,8096,363,72,64,40,4,INDIA,Hindi,beginner-friendly;project-based
EDU_0391,Statistics;Python,Web development portfolio: 10 projects to showcase your skills and impress employers,2,48406,2701,534,448,336,29,INDIA,English,project-based
EDU_0392,Analytics;Data Structures,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",3,325851,8411,1393,1253,762,39,INDIA,English,project-based
EDU_0393,Statistics,Web development portfolio: 10 projects to showcase your skills and impress employers,4,30958,701,67,47,30,2,INDIA,Hindi,hands-on;project-based
EDU_0394,Backend Development;Machine Learning,System design interview masterclass: scalability patterns and distributed systems architecture,6,10496,384,78,59,40,4,INDIA,English,comprehensive;practical
EDU_0395,Programming Fundamentals;DevOps,Web development portfolio: 10 projects to showcase your skills and impress employers,1,118734,4543,415,262,168,17,INDIA,Hindi,advanced
EDU_0396,Web Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,4,50000,1233,160,95,51,1,INDIA,Telugu,interview-prep
EDU_0397,PostgreSQL,"Career transition to tech: portfolio building, networking, and landing your first developer job",6,25045,799,93,75,50,3,INDIA,Hindi,theory;quick-start
EDU_0398,MongoDB,"Software engineering best practices: clean code, testing, and agile development methodologies",2,74215,2741,374,262,130,11,INDIA,Telugu,beginner-friendly;interview-prep
EDU_0399,JavaScript,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",5,79541,2572,371,333,218,6,INDIA,Hindi,tutorial
EDU_0400,Machine Learning;Programming Fundamentals,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,3,88149,5094,1183,1064,798,39,INDIA,English,interview-prep
EDU_0401,JavaScript;System Design,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,41039,2357,490,441,313,6,INDIA,English,tutorial
EDU_0402,SQL;Backend Development,"Database design fundamentals: normalization, indexing, and performance optimization strategies",4,7524,361,75,65,39,2,INDIA,English,advanced
EDU_0403,DevOps;Cloud Computing,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",2,43956,1761,195,151,80,7,INDIA,Hindi,beginner-friendly;comprehensive
EDU_0404,Cloud Computing;JavaScript,System design interview masterclass: scalability patterns and distributed systems architecture,2,50575,3087,655,587,440,37,INDIA,English,beginner-friendly;quick-start
EDU_0405,DevOps,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",2,15135,636,66,47,30,0,INDIA,English,project-based
EDU_0406,Artificial Intelligence,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,6,22202,259,15,9,3,0,INDIA,Telugu,beginner-friendly
EDU_0407,SQL,"Database design fundamentals: normalization, indexing, and performance optimization strategies",3,92929,4673,955,831,569,34,INDIA,Telugu,step-by-step
EDU_0408,Algorithms;Django,Data structures and algorithms: coding interview preparation with 200+ practice problems,4,77688,2717,341,217,104,7,INDIA,Telugu,interview-prep
EDU_0409,Deep Learning;Mobile Development,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,2,25931,920,145,106,66,3,INDIA,English,practical
EDU_0410,Java,System design interview masterclass: scalability patterns and distributed systems architecture,5,18975,552,71,43,23,1,INDIA,English,quick-start
EDU_0411,Cloud Computing,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",14,258214,5332,234,154,60,5,INDIA,English,interview-prep;comprehensive
EDU_0412,Cloud Computing;MongoDB,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",3,59548,1281,157,113,66,4,INDIA,Hindi,hands-on;theory
EDU_0413,Artificial Intelligence,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,36255,1085,182,136,68,6,INDIA,Hindi,interview-prep;career-guidance
EDU_0414,Software Engineering;Java,"Software engineering best practices: clean code, testing, and agile development methodologies",5,55459,1917,126,79,38,1,INDIA,Hindi,career-guidance
EDU_0415,PostgreSQL,Web development portfolio: 10 projects to showcase your skills and impress employers,3,87399,4518,830,709,504,20,INDIA,Hindi,career-guidance;hands-on
EDU_0416,Backend Development,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",4,13392,537,77,57,25,1,INDIA,Hindi,interview-prep
EDU_0417,Node.js,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",4,23311,711,61,42,22,0,INDIA,Hindi,theory
EDU_0418,Programming Fundamentals;Django,"Software engineering best practices: clean code, testing, and agile development methodologies",5,50454,1515,160,118,50,3,INDIA,English,advanced;tutorial
EDU_0419,Mobile Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,27266,942,126,82,32,1,INDIA,Hindi,comprehensive
EDU_0420,SQL;Coding Practice,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",4,50000,2171,454,400,281,14,INDIA,English,tutorial
EDU_0421,Mobile Development,React Native mobile development: cross-platform apps with navigation and state management,4,168650,7162,1114,756,393,19,INDIA,English,hands-on
EDU_0422,Java;Analytics,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,255100,8014,923,772,324,9,INDIA,Telugu,hands-on
EDU_0423,Node.js,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",4,18835,755,102,81,47,5,INDIA,English,theory
EDU_0424,Web Development,Frontend development with React and Redux: building scalable web applications with modern practices,5,6093,230,18,13,6,0,INDIA,English,tutorial;project-based
EDU_0425,Statistics;Algorithms,Web development portfolio: 10 projects to showcase your skills and impress employers,2,19842,887,135,105,64,5,INDIA,English,advanced
EDU_0426,Node.js;Mobile Development,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",7,562909,13807,1757,1254,572,67,INDIA,English,quick-start
EDU_0427,C++,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,11027,290,37,30,15,1,INDIA,Hindi,interview-prep;advanced
EDU_0428,Node.js;Web Development,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",4,14709,506,57,41,24,1,INDIA,Hindi,advanced
EDU_0429,Cloud Computing;Database Management,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",5,8000,303,39,26,13,1,INDIA,English,interview-prep;practical
EDU_0430,Interview Preparation,System design interview masterclass: scalability patterns and distributed systems architecture,3,62509,2319,351,268,201,20,INDIA,Hindi,theory
EDU_0431,Java,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,150000,4110,509,369,192,21,INDIA,English,comprehensive;career-guidance
EDU_0432,Cloud Computing;Data Structures,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",2,13943,650,104,81,59,1,INDIA,English,comprehensive;practical
EDU_0433,C++,Web development portfolio: 10 projects to showcase your skills and impress employers,4,35758,944,136,94,45,5,INDIA,Hindi,interview-prep
EDU_0434,Python,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,4,6988,227,49,38,19,1,INDIA,Hindi,career-guidance;project-based
EDU_0435,Career Guidance,Web development portfolio: 10 projects to showcase your skills and impress employers,7,40097,2016,311,276,143,9,INDIA,English,tutorial;hands-on
EDU_0436,SQL;Data Science,"Database design fundamentals: normalization, indexing, and performance optimization strategies",5,248638,11069,1987,1720,909,37,INDIA,Hindi,comprehensive
EDU_0437,Machine Learning,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,27503,1447,340,306,229,25,INDIA,English,project-based
EDU_0438,Software Engineering;SQL,"Software engineering best practices: clean code, testing, and agile development methodologies",10,16132,569,63,34,16,1,INDIA,English,interview-prep
EDU_0439,Database Management,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,32761,958,129,70,42,1,INDIA,English,theory;hands-on
EDU_0440,Machine Learning,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",2,150000,8855,1678,1418,1063,46,INDIA,English,career-guidance
EDU_0441,PostgreSQL;Software Engineering,Web development portfolio: 10 projects to showcase your skills and impress employers,5,142201,3317,599,490,302,14,INDIA,Hindi,advanced
EDU_0442,Frontend Development,Frontend development with React and Redux: building scalable web applications with modern practices,1,91589,4012,649,551,407,41,INDIA,English,advanced
EDU_0443,JavaScript,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",2,36777,2167,379,309,205,11,INDIA,Hindi,theory
EDU_0444,Node.js,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",2,52046,2114,329,245,156,17,INDIA,English,quick-start
EDU_0445,DevOps;MongoDB,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",5,13637,341,34,25,9,0,INDIA,Hindi,quick-start
EDU_0446,PostgreSQL,Web development portfolio: 10 projects to showcase your skills and impress employers,2,11209,615,122,109,67,4,INDIA,Hindi,quick-start;tutorial
EDU_0447,Software Engineering;Flask,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,29937,687,98,62,33,2,INDIA,Hindi,theory
EDU_0448,JavaScript;Django,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",1,80958,5352,1325,1192,894,92,INDIA,English,step-by-step
EDU_0449,Interview Preparation,Data structures and algorithms: coding interview preparation with 200+ practice problems,2,18265,730,134,93,57,1,INDIA,Telugu,theory
EDU_0450,Java;PostgreSQL,Data structures and algorithms: coding interview preparation with 200+ practice problems,2,148130,6395,869,744,545,29,INDIA,Telugu,advanced;career-guidance
EDU_0451,Mobile Development,React Native mobile development: cross-platform apps with navigation and state management,5,23687,837,121,69,31,0,INDIA,English,quick-start
EDU_0452,Artificial Intelligence,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",2,21841,924,165,109,69,1,INDIA,English,hands-on
EDU_0453,Cloud Computing;Software Engineering,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",2,398669,22002,3790,3378,2035,187,INDIA,English,advanced
EDU_0454,MongoDB,Web development portfolio: 10 projects to showcase your skills and impress employers,7,50000,1898,250,153,77,2,INDIA,English,project-based
EDU_0455,Python,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",3,12554,610,145,130,85,7,INDIA,English,interview-prep;practical
EDU_0456,Data Science;Mobile Development,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,10915,551,72,58,34,1,INDIA,Hindi,practical;project-based
EDU_0457,PostgreSQL;Statistics,Web development portfolio: 10 projects to showcase your skills and impress employers,3,60554,3598,831,747,560,22,INDIA,English,practical;step-by-step
EDU_0458,System Design,System design interview masterclass: scalability patterns and distributed systems architecture,6,94374,3370,384,299,111,11,INDIA,English,hands-on
EDU_0459,Statistics;Machine Learning,"Career transition to tech: portfolio building, networking, and landing your first developer job",1,35953,1888,333,286,214,21,INDIA,Hindi,practical
EDU_0460,PostgreSQL;Java,Web development portfolio: 10 projects to showcase your skills and impress employers,4,4238,168,23,19,11,1,INDIA,Hindi,theory
EDU_0461,Programming Fundamentals;Flask,"Software engineering best practices: clean code, testing, and agile development methodologies",1,42325,2161,286,202,144,16,INDIA,English,career-guidance
EDU_0462,Cloud Computing,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",3,27746,939,108,64,33,1,INDIA,Telugu,comprehensive;hands-on
EDU_0463,Web Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,5288,186,35,30,17,0,INDIA,English,practical;project-based
EDU_0464,System Design,"Database design fundamentals: normalization, indexing, and performance optimization strategies",1,4231,180,19,13,8,0,INDIA,Hindi,tutorial;quick-start
EDU_0465,Software Engineering;Python,"Software engineering best practices: clean code, testing, and agile development methodologies",2,30542,1639,326,264,170,10,INDIA,Hindi,step-by-step;quick-start
EDU_0466,Programming Fundamentals,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,65888,2027,251,180,76,1,INDIA,English,comprehensive
EDU_0467,System Design,"Database design fundamentals: normalization, indexing, and performance optimization strategies",4,58496,2109,247,177,102,11,INDIA,Hindi,hands-on;step-by-step
EDU_0468,Artificial Intelligence,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,5,21864,725,100,74,35,1,INDIA,Hindi,practical;theory
EDU_0469,Algorithms;Python,Data structures and algorithms: coding interview preparation with 200+ practice problems,5,39166,2241,400,318,178,13,INDIA,Hindi,advanced
EDU_0470,SQL,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",2,7928,485,81,70,52,4,INDIA,English,hands-on
EDU_0471,Backend Development;Programming Fundamentals,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",5,5725,135,18,13,6,0,INDIA,Hindi,comprehensive;quick-start
EDU_0472,Programming Fundamentals;Java,Web development portfolio: 10 projects to showcase your skills and impress employers,6,64191,1997,201,127,57,1,INDIA,Hindi,project-based
EDU_0473,Python,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,33204,1705,266,226,162,6,INDIA,Hindi,tutorial
EDU_0474,MongoDB,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,71426,1567,171,133,77,7,INDIA,Hindi,advanced;practical
EDU_0475,React;Cloud Computing,Frontend development with React and Redux: building scalable web applications with modern practices,3,57400,3400,555,432,300,23,INDIA,English,project-based;interview-prep
EDU_0476,Statistics,"Career transition to tech: portfolio building, networking, and landing your first developer job",2,9638,306,41,27,12,0,INDIA,Telugu,beginner-friendly
EDU_0477,C++,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,28046,1032,127,100,67,1,INDIA,English,theory;hands-on
EDU_0478,JavaScript,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",2,82435,3600,721,648,459,27,INDIA,Hindi,project-based
EDU_0479,Database Management;Cloud Computing,"Software engineering best practices: clean code, testing, and agile development methodologies",4,36917,1429,105,78,37,0,INDIA,Telugu,interview-prep;project-based
EDU_0480,Analytics,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",2,13727,413,62,51,29,1,INDIA,Telugu,career-guidance
EDU_0481,Django,Web development portfolio: 10 projects to showcase your skills and impress employers,4,10725,412,40,31,20,2,INDIA,English,step-by-step;practical
EDU_0482,System Design,"Database design fundamentals: normalization, indexing, and performance optimization strategies",1,63976,2699,416,296,184,12,INDIA,English,practical;advanced
