creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag
C366,Machine Learning,Complete Python tutorial for data science beginners with practical examples,6.5,6629,171,6,4,1,0,INDIA,English,case-study;beginner-friendly
C367,SQL,Breaking into data science without a technical background,1.3,20943,361,28,15,6,0,INDIA,English,practical
C368,Health;SQL,Budget travel guide across India,11.3,10326,206,5,1,0,0,INDIA,English,tips;interview;how-to
C369,Python;Web Dev,Career roadmap for aspiring data scientists in 2024,3.9,31539,831,49,30,10,1,INDIA,English,interview;review
C370,Machine Learning,Career roadmap for aspiring data scientists in 2024,4.1,18336,449,39,23,8,0,INDIA,English,tips;interview
C371,Machine Learning,Complete Python tutorial for data science beginners with practical examples,8.0,1550,22,1,1,0,0,INDIA,English,review
C372,Data Science,"Statistics for data science - probability, distributions, and hypothesis testing",9.1,2358,68,4,2,0,0,INDIA,English,how-to
C373,Data Science;Fitness,Complete Python tutorial for data science beginners with practical examples,8.5,8033,186,11,6,2,0,INDIA,English,how-to
C374,Web Dev;Career Advice,Fitness routines for desk workers,12.8,4340,70,1,1,0,0,INDIA,English,practical
C375,Career Advice,Feature engineering techniques for better machine learning models,10.5,7283,195,10,6,2,0,INDIA,English,tips;practical
C376,Statistics,Data visualization masterclass using Python matplotlib and seaborn,8.4,13874,249,15,7,3,0,INDIA,English,advanced
C377,Fitness,Budget travel guide across India,11.5,18268,262,7,2,0,0,INDIA,English,interview
C378,Marketing;AI Tools,Fitness routines for desk workers,8.7,7171,100,6,1,0,0,INDIA,English,tutorial;practical
C379,Gaming,Personal finance tips for young professionals in India,3.0,2497,28,1,1,0,0,INDIA,English,practical;tips
C380,Programming,Breaking into data science without a technical background,13.6,4016,95,6,3,1,0,INDIA,English,how-to;review
C381,Cooking,Web development trends and best practices,4.3,5735,85,3,1,0,0,INDIA,English,practical
C382,Data Science,Data visualization masterclass using Python matplotlib and seaborn,4.9,7213,166,10,5,1,0,INDIA,English,case-study;advanced;tutorial
C383,Data Science,Complete Python tutorial for data science beginners with practical examples,8.2,1102,23,2,1,0,0,INDIA,English,how-to;practical
C384,Machine Learning,Machine learning fundamentals explained with real-world projects,9.0,4596,98,4,2,0,0,INDIA,English,advanced;interview
C385,SQL,Data visualization masterclass using Python matplotlib and seaborn,13.6,1598,36,2,1,0,0,INDIA,English,deep-dive
C386,Programming,SQL essentials for data analysis - from basics to advanced queries,5.3,942,20,1,1,0,0,INDIA,English,tips;beginner-friendly
C387,Data Science,SQL essentials for data analysis - from basics to advanced queries,7.9,9064,199,12,6,2,0,INDIA,English,tips;how-to;case-study
C388,Machine Learning,Breaking into data science without a technical background,1.8,43594,922,59,34,12,0,INDIA,English,how-to;beginner-friendly
C389,Data Science,Complete Python tutorial for data science beginners with practical examples,10.2,25826,779,54,34,12,1,INDIA,English,tutorial
C390,Programming;Web Dev,Complete Python tutorial for data science beginners with practical examples,6.5,17730,463,26,22,7,0,INDIA,English,case-study
C391,SQL,Complete Python tutorial for data science beginners with practical examples,1.2,7373,191,10,5,2,0,INDIA,English,beginner-friendly;practical
C392,Machine Learning,Complete Python tutorial for data science beginners with practical examples,10.1,3527,67,4,1,0,0,INDIA,English,advanced
C393,Web Dev;Data Science,Gaming industry insights and career opportunities,11.9,2838,46,1,1,0,0,INDIA,English,how-to;case-study
C394,Python;Finance,Machine learning fundamentals explained with real-world projects,6.4,5557,90,5,2,0,0,INDIA,English,tutorial;how-to
C395,Travel;Statistics,UI/UX design principles for beginners,12.2,4282,75,3,1,0,0,INDIA,English,practical;case-study
C396,Analytics,Feature engineering techniques for better machine learning models,5.1,2193,63,4,2,0,0,INDIA,English,how-to;practical
C397,Marketing;Statistics,Healthy cooking recipes for busy professionals,2.1,4921,55,2,1,0,0,INDIA,English,deep-dive
C398,Finance;SQL,Fitness routines for desk workers,10.0,19912,311,13,4,1,0,INDIA,English,deep-dive
C399,EdTech;Gaming,End-to-end data science project walkthrough from data to deployment,10.4,28812,766,41,16,8,0,INDIA,English,tips
C400,Machine Learning;Gaming,Complete Python tutorial for data science beginners with practical examples,13.2,3819,86,6,3,1,0,INDIA,English,how-to
C401,Gaming;Statistics,Fitness routines for desk workers,2.9,3801,70,2,1,0,0,INDIA,English,tips
C402,EdTech,Essential tools every data scientist should know,12.7,1799,40,3,1,0,0,INDIA,English,tutorial;advanced
C403,Health,Digital marketing strategies for small businesses,3.4,11452,227,8,2,0,0,INDIA,English,tips;interview;case-study
C404,Career Advice,Feature engineering techniques for better machine learning models,11.0,11392,196,12,7,2,0,INDIA,English,review;deep-dive;tutorial
C405,Data Science,Feature engineering techniques for better machine learning models,2.8,28493,863,53,39,14,1,INDIA,English,tips;tutorial
C406,Python,Breaking into data science without a technical background,4.1,2596,57,3,1,0,0,INDIA,English,deep-dive;tips
C407,AI Tools;Design,Breaking into data science without a technical background,2.5,1897,47,2,1,0,0,INDIA,English,practical;review
C408,Gaming,Web development trends and best practices,5.7,3235,59,2,1,0,0,INDIA,English,interview;how-to
C409,Machine Learning,Breaking into data science without a technical background,2.6,1969,49,2,1,0,0,INDIA,English,tips;interview;advanced
C410,AI Tools,Feature engineering techniques for better machine learning models,9.2,14184,323,13,6,2,0,INDIA,English,beginner-friendly
C411,EdTech,"Statistics for data science - probability, distributions, and hypothesis testing",0.7,4818,125,8,4,1,0,INDIA,English,interview
C412,Career Advice;Travel,Complete Python tutorial for data science beginners with practical examples,6.6,3145,63,4,2,0,0,INDIA,English,interview
C413,Machine Learning,Complete Python tutorial for data science beginners with practical examples,1.4,8565,208,16,9,4,0,INDIA,English,case-study
C414,Data Science,SQL essentials for data analysis - from basics to advanced queries,9.8,6111,164,9,3,1,0,INDIA,English,advanced
C415,EdTech,SQL essentials for data analysis - from basics to advanced queries,6.2,882,14,1,1,0,0,INDIA,English,how-to
C416,SQL,Data visualization masterclass using Python matplotlib and seaborn,1.1,1317,26,1,1,0,0,INDIA,English,practical;advanced;how-to
C417,AI Tools,SQL essentials for data analysis - from basics to advanced queries,10.0,639,10,1,1,0,0,INDIA,English,review
C418,Data Science;Health,Feature engineering techniques for better machine learning models,9.7,1719,47,2,1,0,0,INDIA,English,practical;deep-dive;beginner-friendly
C419,Design,Healthy cooking recipes for busy professionals,5.1,2480,37,2,1,0,0,INDIA,English,review;case-study
C420,Cooking;SQL,Productivity hacks for remote workers,2.8,500,4,1,1,0,0,INDIA,English,case-study;tips;tutorial
C421,Analytics,SQL essentials for data analysis - from basics to advanced queries,13.8,1411,31,1,1,0,0,INDIA,English,interview
C422,EdTech,Essential tools every data scientist should know,12.8,14484,397,32,18,7,0,INDIA,English,review
C423,Health,Healthy cooking recipes for busy professionals,10.7,13813,176,10,3,0,0,INDIA,English,advanced
C424,Machine Learning;Travel,Career roadmap for aspiring data scientists in 2024,11.6,1333,28,1,1,0,0,INDIA,English,review;tutorial;how-to
C425,Analytics,Machine learning fundamentals explained with real-world projects,1.9,12440,321,19,7,2,0,INDIA,English,deep-dive;beginner-friendly
C426,SQL,Career roadmap for aspiring data scientists in 2024,0.7,39789,706,42,33,10,0,INDIA,English,interview
C427,Programming,Feature engineering techniques for better machine learning models,11.0,8897,221,16,5,2,0,INDIA,English,advanced
C428,Finance,Web development trends and best practices,13.8,3565,51,1,1,0,0,INDIA,English,advanced
C429,Python,Machine learning fundamentals explained with real-world projects,3.8,5654,113,8,3,1,0,INDIA,English,deep-dive
C430,Design,Web development trends and best practices,1.4,1850,30,1,1,0,0,INDIA,English,how-to;deep-dive
C431,Health,Productivity hacks for remote workers,3.2,4890,105,4,2,0,0,INDIA,English,tips;how-to;review
C432,Marketing,Cryptocurrency basics and investment strategies,4.5,500,2,1,1,0,0,INDIA,English,practical
C433,Analytics;Gaming,Breaking into data science without a technical background,5.8,1315,24,1,1,0,0,INDIA,English,advanced
C434,Data Science,Essential tools every data scientist should know,2.6,16238,415,22,12,4,0,INDIA,English,practical;tutorial
C435,Data Science,Breaking into data science without a technical background,5.4,6537,137,6,3,1,0,INDIA,English,deep-dive
C436,EdTech,Machine learning fundamentals explained with real-world projects,5.0,3737,77,5,3,1,0,INDIA,English,interview;review;case-study
C437,Statistics,End-to-end data science project walkthrough from data to deployment,6.9,14375,273,15,12,4,0,INDIA,English,advanced;tips;practical
C438,Programming,Feature engineering techniques for better machine learning models,4.9,25038,685,44,24,9,0,INDIA,English,case-study;beginner-friendly
C439,Productivity,Budget travel guide across India,3.3,4814,71,1,1,0,0,INDIA,English,interview;how-to;tutorial
C440,Analytics,Feature engineering techniques for better machine learning models,1.6,1487,34,1,1,0,0,INDIA,English,advanced;case-study
C441,SQL;Finance,End-to-end data science project walkthrough from data to deployment,6.7,9885,252,12,7,3,0,INDIA,English,interview;practical;tutorial
C442,AI Tools;Design,SQL essentials for data analysis - from basics to advanced queries,6.9,4714,107,7,4,1,0,INDIA,English,advanced;practical;tips
C443,Productivity,Digital marketing strategies for small businesses,2.8,7956,92,3,1,0,0,INDIA,English,beginner-friendly
C444,Health,Web development trends and best practices,6.6,1489,23,1,1,0,0,INDIA,English,interview
C445,Career Advice;Travel,Breaking into data science without a technical background,8.2,2418,61,2,1,0,0,INDIA,English,deep-dive;beginner-friendly;advanced
C446,SQL;Health,Career roadmap for aspiring data scientists in 2024,4.0,1968,37,2,1,0,0,INDIA,English,how-to;beginner-friendly
C447,Career Advice;Cooking,End-to-end data science project walkthrough from data to deployment,9.1,14631,282,20,13,6,0,INDIA,English,tips
C448,Health;SQL,Cryptocurrency basics and investment strategies,11.3,5679,83,3,1,0,0,INDIA,English,how-to
C449,Finance,UI/UX design principles for beginners,13.6,19169,297,9,1,0,0,INDIA,English,beginner-friendly
C450,Design,Budget travel guide across India,1.8,1013,6,1,1,0,0,INDIA,English,practical
C451,Travel,Healthy cooking recipes for busy professionals,11.5,8312,142,5,2,0,0,INDIA,English,tips
C452,Analytics,"Statistics for data science - probability, distributions, and hypothesis testing",6.6,5940,129,6,2,0,0,INDIA,English,beginner-friendly;advanced;deep-dive
C453,Machine Learning,SQL essentials for data analysis - from basics to advanced queries,1.9,7671,172,10,7,2,0,INDIA,English,practical;tips
C454,Analytics,Feature engineering techniques for better machine learning models,12.4,2900,89,5,2,0,0,INDIA,English,practical
C455,Fitness;Programming,UI/UX design principles for beginners,13.8,17477,302,9,4,1,0,INDIA,English,tips
C456,Analytics,End-to-end data science project walkthrough from data to deployment,4.2,721,13,1,1,0,0,INDIA,English,interview;advanced
C457,SQL,Feature engineering techniques for better machine learning models,13.4,8554,204,12,6,3,0,INDIA,English,interview
C458,Crypto,Personal finance tips for young professionals in India,8.4,12873,183,6,2,0,0,INDIA,English,deep-dive;beginner-friendly
C459,Fitness,Gaming industry insights and career opportunities,3.7,5108,55,2,1,0,0,INDIA,English,interview
C460,Health,Web development trends and best practices,10.7,3459,49,1,1,0,0,INDIA,English,review
C461,Statistics,SQL essentials for data analysis - from basics to advanced queries,6.3,5064,111,5,2,0,0,INDIA,English,beginner-friendly
C462,AI Tools,Career roadmap for aspiring data scientists in 2024,2.2,1795,34,1,1,0,0,INDIA,English,advanced
C463,SQL,"Statistics for data science - probability, distributions, and hypothesis testing",9.4,1331,37,2,1,0,0,INDIA,English,case-study
C464,Travel,Gaming industry insights and career opportunities,13.9,2305,42,1,1,0,0,INDIA,English,beginner-friendly
C465,SQL,Feature engineering techniques for better machine learning models,5.1,3161,82,3,2,0,0,INDIA,English,case-study
C466,SQL,Machine learning fundamentals explained with real-world projects,0.6,2203,53,2,1,0,0,INDIA,English,interview
C467,Analytics,Breaking into data science without a technical background,8.8,31962,579,28,19,7,0,INDIA,English,deep-dive
C468,SQL;Marketing,End-to-end data science project walkthrough from data to deployment,2.9,2194,49,3,1,0,0,INDIA,English,advanced;beginner-friendly;case-study
C469,Productivity;AI Tools,Budget travel guide across India,13.8,14007,254,8,3,0,0,INDIA,English,interview;tips;beginner-friendly
C470,Fitness,Healthy cooking recipes for busy professionals,11.9,1763,21,1,1,0,0,INDIA,English,interview
C471,Python,Data visualization masterclass using Python matplotlib and seaborn,4.1,9777,219,13,7,2,0,INDIA,English,case-study;deep-dive
C472,Career Advice;Crypto,Data visualization masterclass using Python matplotlib and seaborn,6.6,773,13,1,1,0,0,INDIA,English,tips;case-study
C473,AI Tools,Feature engineering techniques for better machine learning models,4.0,12379,324,27,13,6,0,INDIA,English,interview;tips
C474,Statistics,Career roadmap for aspiring data scientists in 2024,5.5,1641,33,2,1,0,0,INDIA,English,deep-dive;interview
C475,Data Science;Crypto,Complete Python tutorial for data science beginners with practical examples,10.9,26513,768,55,25,9,0,INDIA,English,tutorial
C476,Gaming,Productivity hacks for remote workers,6.6,6245,89,3,1,0,0,INDIA,English,advanced
C477,SQL,Breaking into data science without a technical background,11.6,2503,60,4,1,0,0,INDIA,English,case-study;interview;tutorial
C478,Programming;Design,Machine learning fundamentals explained with real-world projects,1.9,2136,57,3,1,0,0,INDIA,English,how-to;advanced;practical
C479,Health,Gaming industry insights and career opportunities,3.5,1180,21,1,1,0,0,INDIA,English,practical
C480,Gaming,Digital marketing strategies for small businesses,11.3,47871,724,7,3,0,0,INDIA,English,practical
C481,Data Science,Feature engineering techniques for better machine learning models,5.8,4410,112,8,5,2,0,INDIA,English,practical;interview
C482,Analytics;Gaming,Machine learning fundamentals explained with real-world projects,6.0,36615,756,33,22,6,0,INDIA,English,interview
C483,Programming;Marketing,Complete Python tutorial for data science beginners with practical examples,12.8,22345,579,38,21,8,0,INDIA,English,beginner-friendly
C484,Python;Productivity,Career roadmap for aspiring data scientists in 2024,13.1,6945,157,9,5,1,0,INDIA,English,interview;tips;case-study
C485,Health;SQL,Gaming industry insights and career opportunities,2.6,500,4,1,1,0,0,INDIA,English,deep-dive;how-to;practical
C486,AI Tools,End-to-end data science project walkthrough from data to deployment,3.8,3333,85,6,2,0,0,INDIA,English,advanced;deep-dive;tips
C487,Career Advice,SQL essentials for data analysis - from basics to advanced queries,5.5,52067,1243,92,43,19,1,INDIA,English,tips;deep-dive;beginner-friendly
C488,Productivity;Python,Cryptocurrency basics and investment strategies,13.9,17270,230,6,2,0,0,INDIA,English,practical
C489,Career Advice;Travel,Feature engineering techniques for better machine learning models,5.0,7528,139,9,5,1,0,INDIA,English,case-study;review
C490,Data Science,Career roadmap for aspiring data scientists in 2024,9.5,6594,156,9,4,1,0,INDIA,English,case-study;tutorial
C491,SQL,Career roadmap for aspiring data scientists in 2024,10.1,13838,246,18,8,2,0,INDIA,English,deep-dive;how-to
C492,Finance,Fitness routines for desk workers,10.2,11119,189,4,1,0,0,INDIA,English,deep-dive;review;tutorial
C493,Python;Cooking,Breaking into data science without a technical background,3.2,3363,83,5,3,1,0,INDIA,English,tutorial
C494,Career Advice,End-to-end data science project walkthrough from data to deployment,1.6,5397,128,9,6,2,0,INDIA,English,interview
C495,Fitness,Digital marketing strategies for small businesses,13.3,1948,39,1,1,0,0,INDIA,English,case-study
C496,Data Science,Breaking into data science without a technical background,12.6,589,12,1,1,0,0,INDIA,English,practical
C497,Fitness,Web development trends and best practices,11.6,10030,132,3,1,0,0,INDIA,English,review
C498,Fitness,Digital marketing strategies for small businesses,4.8,1579,31,1,1,0,0,INDIA,English,beginner-friendly
C499,SQL,"Statistics for data science - probability, distributions, and hypothesis testing",4.0,16201,435,30,15,7,0,INDIA,English,practical
C500,Python;Health,End-to-end data science project walkthrough from data to deployment,11.4,1607,36,2,1,0,0,INDIA,English,beginner-friendly
C501,Career Advice;Design,Data visualization masterclass using Python matplotlib and seaborn,1.8,10463,253,15,7,2,0,INDIA,English,case-study
C502,Crypto;Machine Learning,Gaming industry insights and career opportunities,13.8,1898,28,1,1,0,0,INDIA,English,tips;tutorial
C503,Marketing;AI Tools,UI/UX design principles for beginners,6.6,1471,25,1,1,0,0,INDIA,English,interview;beginner-friendly
C504,Analytics,Complete Python tutorial for data science beginners with practical examples,11.9,1047,13,1,1,0,0,INDIA,English,beginner-friendly;how-to
C505,Analytics;Crypto,Data visualization masterclass using Python matplotlib and seaborn,6.0,20167,448,22,12,4,0,INDIA,English,beginner-friendly
C506,Gaming,Digital marketing strategies for small businesses,5.3,29158,412,13,5,1,0,INDIA,English,how-to
C507,Python,Essential tools every data scientist should know,5.7,15396,291,14,7,2,0,INDIA,English,how-to
C508,Data Science,End-to-end data science project walkthrough from data to deployment,2.3,7193,205,10,5,2,0,INDIA,English,practical
C509,Analytics;Fitness,Career roadmap for aspiring data scientists in 2024,13.1,2219,43,2,1,0,0,INDIA,English,tips
C510,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",13.3,6607,158,8,4,1,0,INDIA,English,practical
C511,Productivity,Digital marketing strategies for small businesses,3.3,5243,98,3,1,0,0,INDIA,English,how-to;case-study
C512,EdTech,Breaking into data science without a technical background,7.2,2437,53,2,1,0,0,INDIA,English,case-study
C513,SQL,SQL essentials for data analysis - from basics to advanced queries,4.7,3639,100,6,4,1,0,INDIA,English,how-to
C514,SQL,Machine learning fundamentals explained with real-world projects,10.9,34219,746,39,23,7,0,INDIA,English,tutorial
C515,Web Dev;Machine Learning,Healthy cooking recipes for busy professionals,11.6,1858,25,1,1,0,0,INDIA,English,beginner-friendly
C516,SQL;Crypto,Essential tools every data scientist should know,0.9,5542,140,10,5,1,0,INDIA,English,beginner-friendly;interview;practical
C517,Marketing,Fitness routines for desk workers,11.2,11799,238,9,4,1,0,INDIA,English,review;interview
C518,Gaming,Productivity hacks for remote workers,12.4,2059,21,1,1,0,0,INDIA,English,interview;practical;tips
C519,Statistics,Complete Python tutorial for data science beginners with practical examples,1.6,38434,945,58,40,14,0,INDIA,English,case-study
C520,EdTech,Breaking into data science without a technical background,4.1,2884,73,3,2,0,0,INDIA,English,beginner-friendly
C521,Career Advice;Travel,Feature engineering techniques for better machine learning models,11.5,15861,424,27,14,6,0,INDIA,English,advanced
C522,SQL;Gaming,End-to-end data science project walkthrough from data to deployment,10.7,9045,184,11,7,2,0,INDIA,English,interview;deep-dive
C523,Data Science,Essential tools every data scientist should know,4.7,7300,176,13,6,2,0,INDIA,English,tutorial;case-study
C524,Machine Learning,Essential tools every data scientist should know,9.6,6304,124,6,3,1,0,INDIA,English,beginner-friendly;interview
C525,Travel,Gaming industry insights and career opportunities,10.5,1167,15,1,1,0,0,INDIA,English,advanced;tutorial
C526,SQL,End-to-end data science project walkthrough from data to deployment,4.7,6637,121,8,4,1,0,INDIA,English,review
C527,Career Advice;Crypto,"Statistics for data science - probability, distributions, and hypothesis testing",6.9,22161,577,38,23,9,0,INDIA,English,tutorial;case-study
C528,EdTech,Feature engineering techniques for better machine learning models,0.6,5978,131,8,5,2,0,INDIA,English,review;beginner-friendly;deep-dive
C529,EdTech,Data visualization masterclass using Python matplotlib and seaborn,2.4,7161,139,9,6,2,0,INDIA,English,interview
C530,Career Advice,Career roadmap for aspiring data scientists in 2024,10.0,25139,483,28,17,7,0,INDIA,English,tutorial;tips;deep-dive
C531,Career Advice;Marketing,SQL essentials for data analysis - from basics to advanced queries,8.4,52455,1372,78,45,21,1,INDIA,English,review;tips
C532,Fitness,Personal finance tips for young professionals in India,4.1,12559,289,13,2,0,0,INDIA,English,interview
C533,Career Advice;Cooking,Essential tools every data scientist should know,9.5,7151,175,9,6,2,0,INDIA,English,deep-dive
C534,Web Dev,Digital marketing strategies for small businesses,12.1,4161,77,2,1,0,0,INDIA,English,how-to;tips
C535,Marketing,Productivity hacks for remote workers,12.9,3776,48,1,1,0,0,INDIA,English,tutorial;how-to
C536,Career Advice,Breaking into data science without a technical background,5.6,500,8,1,1,0,0,INDIA,English,advanced
C537,Productivity;Python,Healthy cooking recipes for busy professionals,8.6,8731,129,5,2,0,0,INDIA,English,practical
C538,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",1.7,24372,670,47,27,10,1,INDIA,English,tips;practical
C539,Productivity,Digital marketing strategies for small businesses,0.7,944,7,1,1,0,0,INDIA,English,interview;case-study
C540,Marketing,Healthy cooking recipes for busy professionals,7.3,41531,808,40,18,5,0,INDIA,English,practical
C541,Design,Fitness routines for desk workers,7.0,18548,319,9,2,0,0,INDIA,English,practical;case-study;deep-dive
C542,AI Tools,Data visualization masterclass using Python matplotlib and seaborn,13.7,1071,19,1,1,0,0,INDIA,English,how-to
C543,Statistics;Gaming,Complete Python tutorial for data science beginners with practical examples,11.3,2735,52,3,1,0,0,INDIA,English,tutorial
C544,Analytics;Fitness,Essential tools every data scientist should know,11.7,799,22,1,1,0,0,INDIA,English,tutorial
C545,EdTech,SQL essentials for data analysis - from basics to advanced queries,12.2,2793,76,5,3,1,0,INDIA,English,tutorial
C546,Python;Health,Breaking into data science without a technical background,5.2,3629,82,4,1,0,0,INDIA,English,practical;deep-dive;tutorial
C547,EdTech,End-to-end data science project walkthrough from data to deployment,2.8,1967,43,2,1,0,0,INDIA,English,review;case-study
C548,SQL;Gaming,Data visualization masterclass using Python matplotlib and seaborn,7.0,27094,586,40,19,6,0,INDIA,English,interview;tips;tutorial
C549,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,4.4,500,8,1,1,0,0,INDIA,English,review
C550,Cooking,Fitness routines for desk workers,4.4,8239,114,3,1,0,0,INDIA,English,tutorial
C551,Career Advice,SQL essentials for data analysis - from basics to advanced queries,8.2,7404,186,12,6,1,0,INDIA,English,tips
C552,EdTech,Breaking into data science without a technical background,11.5,2538,52,3,2,0,0,INDIA,English,review;practical
C553,Cooking,Fitness routines for desk workers,6.6,44819,732,23,8,1,0,INDIA,English,advanced;case-study
C554,AI Tools;Design,Data visualization masterclass using Python matplotlib and seaborn,6.1,10341,262,20,11,4,0,INDIA,English,beginner-friendly
C555,Web Dev,Fitness routines for desk workers,6.0,1825,24,1,1,0,0,INDIA,English,interview;advanced
C556,AI Tools;Health,Data visualization masterclass using Python matplotlib and seaborn,7.6,35232,609,43,20,7,0,INDIA,English,tutorial
C557,SQL,Complete Python tutorial for data science beginners with practical examples,12.6,1109,21,1,1,0,0,INDIA,English,beginner-friendly;deep-dive
C558,Analytics,"Statistics for data science - probability, distributions, and hypothesis testing",3.3,17435,410,27,17,6,0,INDIA,English,tips;beginner-friendly;how-to
C559,SQL,Essential tools every data scientist should know,12.3,3939,92,4,1,0,0,INDIA,English,case-study;beginner-friendly
C560,Programming,Essential tools every data scientist should know,10.2,6482,143,9,4,1,0,INDIA,English,review;beginner-friendly
C561,Machine Learning,Feature engineering techniques for better machine learning models,11.9,500,9,1,1,0,0,INDIA,English,deep-dive
C562,EdTech,Data visualization masterclass using Python matplotlib and seaborn,1.8,36069,858,53,27,10,0,INDIA,English,tips;beginner-friendly
C563,AI Tools,Complete Python tutorial for data science beginners with practical examples,4.5,1959,46,2,1,0,0,INDIA,English,case-study
C564,Machine Learning;Cooking,SQL essentials for data analysis - from basics to advanced queries,1.4,5887,160,9,6,2,0,INDIA,English,review;case-study
C565,SQL;Marketing,"Statistics for data science - probability, distributions, and hypothesis testing",9.7,5235,100,6,3,0,0,INDIA,English,beginner-friendly
C566,Python,End-to-end data science project walkthrough from data to deployment,3.5,984,17,1,1,0,0,INDIA,English,deep-dive
C567,Analytics,"Statistics for data science - probability, distributions, and hypothesis testing",2.6,1334,29,1,1,0,0,INDIA,English,advanced;tips
C568,Programming,Data visualization masterclass using Python matplotlib and seaborn,0.5,5196,119,8,5,2,0,INDIA,English,review
C569,SQL,Career roadmap for aspiring data scientists in 2024,7.4,500,6,1,1,0,0,INDIA,English,how-to
C570,Python,Data visualization masterclass using Python matplotlib and seaborn,11.0,1402,24,1,1,0,0,INDIA,English,case-study;tutorial
C571,Fitness,Fitness routines for desk workers,7.3,5418,105,3,1,0,0,INDIA,English,case-study;beginner-friendly;tutorial
C572,Productivity;SQL,UI/UX design principles for beginners,2.3,2016,39,1,1,0,0,INDIA,English,beginner-friendly
C573,Data Science;Health,Breaking into data science without a technical background,3.1,9778,200,12,8,2,0,INDIA,English,tutorial
C574,Travel;Analytics,Web development trends and best practices,12.0,13289,263,5,1,0,0,INDIA,English,case-study;tips
C575,Statistics;Cooking,Career roadmap for aspiring data scientists in 2024,0.6,1261,27,2,1,0,0,INDIA,English,practical
C576,SQL;Travel,Feature engineering techniques for better machine learning models,11.0,1502,26,1,1,0,0,INDIA,English,how-to
C577,Health;Python,Web development trends and best practices,12.1,34216,468,23,10,3,0,INDIA,English,deep-dive
C578,Productivity,Personal finance tips for young professionals in India,10.5,500,5,1,1,0,0,INDIA,English,tutorial;deep-dive
C579,Crypto,Cryptocurrency basics and investment strategies,9.7,18866,390,14,7,1,0,INDIA,English,beginner-friendly;tips
C580,Analytics,Feature engineering techniques for better machine learning models,9.6,14508,356,14,8,3,0,INDIA,English,tutorial;interview;advanced
C581,Productivity;SQL,UI/UX design principles for beginners,2.5,22606,353,16,7,2,0,INDIA,English,advanced;practical;case-study
C582,Statistics,Complete Python tutorial for data science beginners with practical examples,2.8,9786,257,18,12,4,0,INDIA,English,interview;beginner-friendly
C583,AI Tools,Career roadmap for aspiring data scientists in 2024,3.5,3693,83,5,2,0,0,INDIA,English,interview
C584,EdTech,Essential tools every data scientist should know,6.4,4391,125,7,4,1,0,INDIA,English,deep-dive;tutorial
C585,Web Dev,Budget travel guide across India,5.4,2705,45,1,1,0,0,INDIA,English,advanced
C586,Design,Budget travel guide across India,3.3,1038,16,1,1,0,0,INDIA,English,tutorial;practical;how-to
C587,Statistics;Fitness,Machine learning fundamentals explained with real-world projects,9.8,3174,95,6,3,0,0,INDIA,English,advanced;interview;case-study
C588,Productivity,Cryptocurrency basics and investment strategies,7.7,23940,320,12,5,1,0,INDIA,English,advanced;tips
C589,Health,Web development trends and best practices,8.4,6756,94,4,1,0,0,INDIA,English,beginner-friendly;advanced
C590,Web Dev,UI/UX design principles for beginners,10.7,7354,102,4,1,0,0,INDIA,English,interview;practical
C591,EdTech;Marketing,SQL essentials for data analysis - from basics to advanced queries,1.9,49870,1187,62,29,10,0,INDIA,English,tutorial;beginner-friendly
C592,Statistics;Productivity,Essential tools every data scientist should know,9.5,34632,755,38,21,8,0,INDIA,English,case-study;tips
C593,Travel;EdTech,UI/UX design principles for beginners,4.6,1276,23,1,1,0,0,INDIA,English,tips
C594,Python,Feature engineering techniques for better machine learning models,4.0,10383,226,9,5,2,0,INDIA,English,practical;how-to
C595,Machine Learning;Web Dev,"Statistics for data science - probability, distributions, and hypothesis testing",7.9,8307,180,5,3,1,0,INDIA,English,interview
C596,Marketing,Productivity hacks for remote workers,2.0,24922,383,15,6,1,0,INDIA,English,tutorial;review
C597,AI Tools,"Statistics for data science - probability, distributions, and hypothesis testing",2.1,20359,475,36,23,11,0,INDIA,English,review
C598,Python,Data visualization masterclass using Python matplotlib and seaborn,13.7,1365,30,1,1,0,0,INDIA,English,deep-dive
C599,Python;Travel,Breaking into data science without a technical background,4.7,1016,25,1,1,0,0,INDIA,English,tips
C600,Machine Learning,Essential tools every data scientist should know,11.8,6435,129,8,4,2,0,INDIA,English,case-study
C601,Programming,SQL essentials for data analysis - from basics to advanced queries,7.7,1418,33,2,1,0,0,INDIA,English,tips;advanced
C602,Programming,Complete Python tutorial for data science beginners with practical examples,7.2,17783,389,27,11,4,0,INDIA,English,how-to
C603,Career Advice,Feature engineering techniques for better machine learning models,6.3,1044,24,1,1,0,0,INDIA,English,practical
C604,SQL;Health,SQL essentials for data analysis - from basics to advanced queries,6.3,6178,131,8,5,2,0,INDIA,English,tutorial;interview;advanced
C605,SQL,Breaking into data science without a technical background,4.5,25609,583,48,37,14,0,INDIA,English,advanced;review;tips
C606,Gaming,Personal finance tips for young professionals in India,7.3,2457,37,1,1,0,0,INDIA,English,beginner-friendly;practical;case-study
C607,Marketing,Cryptocurrency basics and investment strategies,3.9,8847,143,5,1,0,0,INDIA,English,review;interview
