creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag
EDU_0292,Node.js,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,5,104878,3808,379,285,138,9,INDIA,English,quick-start;tutorial
EDU_0293,Mobile Development,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,140333,6089,589,427,219,23,INDIA,English,career-guidance
EDU_0294,Interview Preparation;Algorithms,"Software engineering best practices: clean code, testing, and agile development methodologies",1,27399,1701,378,340,255,30,INDIA,English,step-by-step
EDU_0295,Java,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",1,4948,177,27,20,12,0,INDIA,English,advanced;project-based
EDU_0296,Algorithms,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",3,50000,1504,236,183,100,7,INDIA,Hindi,beginner-friendly
EDU_0297,Coding Practice;Data Science,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",4,15719,793,167,147,96,3,INDIA,English,hands-on
EDU_0298,Artificial Intelligence,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",1,15607,638,84,63,33,2,INDIA,Hindi,beginner-friendly;step-by-step
EDU_0299,Deep Learning;Algorithms,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,2,50000,2059,251,214,149,8,INDIA,English,practical
EDU_0300,Cloud Computing,"Software engineering best practices: clean code, testing, and agile development methodologies",5,74757,1669,129,89,36,1,INDIA,Hindi,comprehensive
EDU_0301,Statistics,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,45200,1984,286,183,93,6,INDIA,Hindi,tutorial
EDU_0302,Coding Practice,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,2,6173,240,44,36,21,2,INDIA,English,step-by-step
EDU_0303,Interview Preparation,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",2,51212,3397,791,711,533,12,INDIA,English,tutorial
EDU_0304,Analytics,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,4,25000,581,76,62,34,3,INDIA,English,practical;quick-start
EDU_0305,PostgreSQL;Coding Practice,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",2,172694,8570,1767,1590,1192,40,INDIA,Hindi,advanced
EDU_0306,Deep Learning;PostgreSQL,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",1,28845,1670,323,290,217,19,INDIA,Hindi,practical
EDU_0307,Web Development,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",1,748562,32303,4341,3711,2543,291,INDIA,English,interview-prep
EDU_0308,SQL,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",5,46443,2167,379,251,179,10,INDIA,Hindi,advanced;interview-prep
EDU_0309,DevOps;Database Management,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",3,4225,133,16,11,6,0,INDIA,Hindi,practical
EDU_0310,Coding Practice;Mobile Development,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",2,30175,974,182,133,76,8,INDIA,Hindi,comprehensive;project-based
EDU_0311,Flask;Career Guidance,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",6,5249,200,29,22,9,0,INDIA,Hindi,hands-on;interview-prep
EDU_0312,Backend Development,Web development portfolio: 10 projects to showcase your skills and impress employers,2,172371,7676,1076,968,691,41,INDIA,English,practical;beginner-friendly
EDU_0313,Django,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,1,9239,293,31,18,11,1,INDIA,Telugu,theory;comprehensive
EDU_0314,Mobile Development,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,41165,1053,146,96,46,5,INDIA,Telugu,comprehensive
EDU_0315,Deep Learning,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",6,46736,1575,148,109,56,5,INDIA,English,step-by-step
EDU_0316,Web Development,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",3,2002,65,6,3,1,0,INDIA,Hindi,tutorial;step-by-step
EDU_0317,Cloud Computing,"Career transition to tech: portfolio building, networking, and landing your first developer job",1,4539,181,21,15,8,0,INDIA,English,quick-start
EDU_0318,Database Management,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,4,6370,237,38,29,21,2,INDIA,English,project-based
EDU_0319,React;System Design,React Native mobile development: cross-platform apps with navigation and state management,2,6503,444,93,73,53,4,INDIA,English,comprehensive
EDU_0320,SQL;Programming Fundamentals,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",2,93854,4853,1003,902,670,29,INDIA,English,project-based
EDU_0321,System Design;Coding Practice,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,5,16372,447,39,28,13,0,INDIA,Hindi,comprehensive;theory
EDU_0322,Cloud Computing,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,2,71680,3448,498,344,187,6,INDIA,English,advanced
EDU_0323,Frontend Development,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",3,28835,1174,131,85,47,2,INDIA,Telugu,theory;interview-prep
EDU_0324,C++;Mobile Development,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,4,8000,374,60,46,18,1,INDIA,English,hands-on;tutorial
EDU_0325,Analytics,"Database design fundamentals: normalization, indexing, and performance optimization strategies",3,139428,5950,904,681,375,15,INDIA,English,comprehensive;tutorial
EDU_0326,JavaScript,React Native mobile development: cross-platform apps with navigation and state management,7,11195,361,33,23,14,0,INDIA,English,theory;practical
EDU_0327,Node.js,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",1,2602,117,19,13,8,0,INDIA,English,interview-prep;advanced
EDU_0328,Python;Flask,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",3,11562,472,62,49,27,1,INDIA,Telugu,practical;advanced
EDU_0329,MongoDB;Software Engineering,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,1,58779,1809,114,77,38,1,INDIA,Telugu,beginner-friendly
EDU_0330,SQL;Statistics,System design interview masterclass: scalability patterns and distributed systems architecture,4,4571,171,28,22,13,0,INDIA,Hindi,quick-start
EDU_0331,Flask;Mobile Development,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",1,1683,59,8,7,5,0,INDIA,English,quick-start;theory
EDU_0332,React;Deep Learning,Data structures and algorithms: coding interview preparation with 200+ practice problems,4,49783,1804,248,162,85,2,INDIA,Telugu,interview-prep;comprehensive
EDU_0333,Django;Node.js,"Database design fundamentals: normalization, indexing, and performance optimization strategies",3,5789,231,22,11,6,0,INDIA,Hindi,beginner-friendly;project-based
EDU_0334,Web Development,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,2,11355,464,53,39,25,0,INDIA,English,hands-on
EDU_0335,Cloud Computing;DevOps,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",3,50000,1945,176,155,78,5,INDIA,Hindi,quick-start
EDU_0336,Machine Learning,"Software engineering best practices: clean code, testing, and agile development methodologies",5,176948,7989,1569,1092,727,48,INDIA,English,advanced;comprehensive
EDU_0337,Flask,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",1,28542,1171,242,171,108,4,INDIA,English,practical
EDU_0338,Software Engineering;MongoDB,React Native mobile development: cross-platform apps with navigation and state management,4,20703,645,91,74,32,3,INDIA,English,step-by-step
EDU_0339,Programming Fundamentals;React,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,2,21415,933,129,102,75,7,INDIA,Telugu,comprehensive
EDU_0340,C++;Algorithms,"Career transition to tech: portfolio building, networking, and landing your first developer job",6,37286,933,118,97,49,5,INDIA,English,career-guidance;theory
EDU_0341,Cloud Computing,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",3,228099,6938,1120,791,479,24,INDIA,English,theory;comprehensive
EDU_0342,SQL,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",5,150000,5273,882,626,417,12,INDIA,Telugu,hands-on;comprehensive
EDU_0343,Statistics,Frontend development with React and Redux: building scalable web applications with modern practices,4,150000,4706,701,286,157,11,INDIA,Hindi,comprehensive
EDU_0344,SQL;Backend Development,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",5,26193,958,139,104,59,6,INDIA,Telugu,practical
EDU_0345,Database Management,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,3,50000,2076,342,265,141,14,INDIA,English,step-by-step;tutorial
EDU_0346,PostgreSQL;Frontend Development,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,5,25000,821,112,96,55,3,INDIA,Hindi,tutorial
EDU_0347,React;Deep Learning,"Career transition to tech: portfolio building, networking, and landing your first developer job",4,27244,1450,275,247,183,20,INDIA,English,advanced;beginner-friendly
EDU_0348,Statistics,"Software engineering best practices: clean code, testing, and agile development methodologies",4,43415,1383,192,115,45,3,INDIA,Telugu,comprehensive
EDU_0349,Python;Flask,Web development portfolio: 10 projects to showcase your skills and impress employers,1,8641,540,102,91,68,2,INDIA,English,tutorial
EDU_0350,Career Guidance;MongoDB,React Native mobile development: cross-platform apps with navigation and state management,6,41291,2276,184,133,62,4,INDIA,Hindi,hands-on;career-guidance
EDU_0351,Analytics,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,4,56163,1729,230,189,110,7,INDIA,English,beginner-friendly
EDU_0352,SQL,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,5,5504,180,30,26,14,0,INDIA,Hindi,comprehensive
EDU_0353,Analytics,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,4,8397,297,38,25,14,0,INDIA,English,step-by-step;career-guidance
EDU_0354,Software Engineering,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",2,8000,222,34,20,10,0,INDIA,Hindi,practical
EDU_0355,PostgreSQL;DevOps,"Career transition to tech: portfolio building, networking, and landing your first developer job",4,51106,3217,538,481,266,12,INDIA,English,comprehensive;theory
EDU_0356,DevOps,Data structures and algorithms: coding interview preparation with 200+ practice problems,6,96251,2603,273,151,80,4,INDIA,Telugu,hands-on
EDU_0357,Data Science,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,3,20964,1151,221,184,115,6,INDIA,Telugu,practical
EDU_0358,Frontend Development,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,2,4740,161,27,21,14,0,INDIA,English,advanced
EDU_0359,SQL;Programming Fundamentals,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,4,4561,214,23,16,11,0,INDIA,Telugu,advanced
EDU_0360,Software Engineering,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",4,6447,196,27,19,14,1,INDIA,English,hands-on
EDU_0361,Algorithms,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",3,14302,468,67,53,27,1,INDIA,English,beginner-friendly
EDU_0362,Analytics,System design interview masterclass: scalability patterns and distributed systems architecture,3,15298,553,78,61,27,1,INDIA,Hindi,project-based
EDU_0363,Java;PostgreSQL,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",3,67606,3053,443,365,213,18,INDIA,Telugu,career-guidance
EDU_0364,Data Science,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,4,275911,13529,2593,2245,1556,82,INDIA,English,quick-start
EDU_0365,Flask;Interview Preparation,React Native mobile development: cross-platform apps with navigation and state management,5,13314,631,130,97,60,5,INDIA,Hindi,hands-on
EDU_0366,Mobile Development,System design interview masterclass: scalability patterns and distributed systems architecture,3,6311,221,25,13,6,0,INDIA,Telugu,career-guidance;tutorial
EDU_0367,Interview Preparation;Python,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",4,116643,6784,1478,1269,891,81,INDIA,English,interview-prep
EDU_0368,Algorithms;Mobile Development,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,50954,1449,195,130,71,4,INDIA,Hindi,comprehensive
EDU_0369,Interview Preparation,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",7,65243,2137,371,272,128,11,INDIA,Hindi,interview-prep
EDU_0370,Python;Mobile Development,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,5,9576,506,86,67,43,3,INDIA,Hindi,step-by-step
EDU_0371,Django,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,2,12723,386,46,39,22,1,INDIA,Hindi,beginner-friendly;practical
EDU_0372,Software Engineering;Python,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",4,11645,540,109,98,66,4,INDIA,English,step-by-step;theory
EDU_0373,Software Engineering;Python,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,4,24356,1124,184,157,107,11,INDIA,Hindi,advanced;tutorial
EDU_0374,Algorithms,Frontend development with React and Redux: building scalable web applications with modern practices,4,122732,4527,718,483,268,17,INDIA,English,theory;practical
EDU_0375,Interview Preparation;Deep Learning,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,3,25404,1374,257,209,156,13,INDIA,English,interview-prep
EDU_0376,Mobile Development,"Database design fundamentals: normalization, indexing, and performance optimization strategies",3,24846,1135,167,120,68,6,INDIA,English,comprehensive
EDU_0377,Django,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",1,67999,2698,464,407,245,21,INDIA,English,beginner-friendly;comprehensive
EDU_0378,Frontend Development,"Career transition to tech: portfolio building, networking, and landing your first developer job",5,21612,787,110,63,38,1,INDIA,English,advanced
EDU_0379,Web Development,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,2,8871,327,49,41,27,0,INDIA,English,beginner-friendly
EDU_0380,System Design;PostgreSQL,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,5,10898,374,57,44,27,2,INDIA,Hindi,practical;hands-on
EDU_0381,Node.js,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,4,16059,661,49,35,19,1,INDIA,Telugu,interview-prep
EDU_0382,Algorithms;MongoDB,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,17499,784,124,111,61,4,INDIA,English,career-guidance;comprehensive
EDU_0383,Backend Development;System Design,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,5,50000,1875,171,127,64,1,INDIA,Hindi,comprehensive
EDU_0384,Python,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,2,18300,898,195,150,99,6,INDIA,Hindi,theory
EDU_0385,Career Guidance;Artificial Intelligence,"Software engineering best practices: clean code, testing, and agile development methodologies",2,47916,2699,497,427,320,23,INDIA,English,theory;career-guidance
EDU_0386,Django,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",2,48130,2059,229,169,93,10,INDIA,English,interview-prep
EDU_0387,MongoDB,"Data Science career roadmap 2024: statistics, pandas, machine learning, and real industry projects",4,44615,1490,120,85,42,4,INDIA,English,practical
EDU_0388,System Design;PostgreSQL,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",2,15776,807,155,128,93,5,INDIA,Hindi,project-based;practical
EDU_0389,Algorithms;Career Guidance,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",2,54212,2995,744,669,501,28,INDIA,English,interview-prep
EDU_0390,Django,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",10,50000,828,43,26,11,0,INDIA,English,project-based
EDU_0391,Node.js,"Database design fundamentals: normalization, indexing, and performance optimization strategies",1,167001,7088,903,775,446,16,INDIA,English,practical;career-guidance
EDU_0392,Coding Practice;React,System design interview masterclass: scalability patterns and distributed systems architecture,5,25897,939,134,112,84,3,INDIA,Hindi,step-by-step
EDU_0393,Flask,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",4,63503,2041,293,196,119,3,INDIA,Hindi,career-guidance
EDU_0394,DevOps,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",5,51225,1337,179,139,80,7,INDIA,English,advanced
EDU_0395,Web Development,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,4,35879,1029,107,71,44,5,INDIA,Hindi,tutorial;project-based
EDU_0396,Django;PostgreSQL,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",1,144383,9787,1735,1554,1165,101,INDIA,English,comprehensive;advanced
EDU_0397,Statistics,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",6,101984,2432,156,102,50,4,INDIA,Telugu,step-by-step;practical
EDU_0398,Data Structures,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",3,7936,283,47,39,26,3,INDIA,English,quick-start;theory
EDU_0399,Database Management;Statistics,React Native mobile development: cross-platform apps with navigation and state management,2,52322,1292,222,179,108,12,INDIA,English,interview-prep
EDU_0400,Career Guidance,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,3,2919,142,22,19,14,0,INDIA,Telugu,theory
EDU_0401,Cloud Computing,Web development portfolio: 10 projects to showcase your skills and impress employers,5,51990,1508,271,182,96,9,INDIA,English,hands-on
EDU_0402,Frontend Development;Interview Preparation,Web development portfolio: 10 projects to showcase your skills and impress employers,3,65487,3308,814,732,508,38,INDIA,English,comprehensive;project-based
EDU_0403,PostgreSQL;Python,"Database design fundamentals: normalization, indexing, and performance optimization strategies",3,6861,323,58,33,19,1,INDIA,Telugu,project-based
EDU_0404,Interview Preparation,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",3,50000,2846,577,476,321,20,INDIA,English,project-based
EDU_0405,Career Guidance,"Software engineering best practices: clean code, testing, and agile development methodologies",4,4803,199,37,33,18,2,INDIA,Hindi,quick-start;step-by-step
EDU_0406,Frontend Development;C++,Deep learning with PyTorch and TensorFlow: computer vision and NLP projects from scratch,7,51068,1902,116,74,34,1,INDIA,English,comprehensive;quick-start
EDU_0407,JavaScript,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",3,43391,2263,550,457,342,33,INDIA,English,hands-on;beginner-friendly
EDU_0408,Frontend Development,React Native mobile development: cross-platform apps with navigation and state management,2,5386,204,27,18,9,0,INDIA,English,comprehensive
EDU_0409,Django,Full-stack development bootcamp: MERN stack with authentication and deployment strategies,3,64461,2064,344,309,173,14,INDIA,Hindi,interview-prep
EDU_0410,Programming Fundamentals;Flask,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,4,2226,109,14,10,5,0,INDIA,English,project-based;quick-start
EDU_0411,Mobile Development;Deep Learning,Frontend development with React and Redux: building scalable web applications with modern practices,6,29390,1047,154,78,39,1,INDIA,English,career-guidance;practical
EDU_0412,Frontend Development,"Database design fundamentals: normalization, indexing, and performance optimization strategies",7,150000,3384,308,265,132,3,INDIA,Telugu,beginner-friendly
EDU_0413,Artificial Intelligence,"Career transition to tech: portfolio building, networking, and landing your first developer job",4,34315,1200,215,142,104,12,INDIA,English,quick-start
EDU_0414,Backend Development,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",4,49315,2073,245,179,101,10,INDIA,Hindi,hands-on
EDU_0415,Web Development,"Software engineering best practices: clean code, testing, and agile development methodologies",2,20274,648,80,47,26,1,INDIA,Hindi,project-based
EDU_0416,Frontend Development;Machine Learning,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",4,7890,440,88,68,46,2,INDIA,English,comprehensive;quick-start
EDU_0417,Java;Analytics,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",2,8292,336,47,30,14,1,INDIA,Telugu,career-guidance
EDU_0418,Artificial Intelligence;JavaScript,Web development portfolio: 10 projects to showcase your skills and impress employers,3,71300,2919,504,419,314,16,INDIA,Hindi,hands-on
EDU_0419,Artificial Intelligence;Analytics,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",5,90218,3136,423,222,101,12,INDIA,Hindi,project-based
EDU_0420,Data Structures;Flask,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",3,7008,380,54,45,27,1,INDIA,English,practical;hands-on
EDU_0421,Backend Development,System design interview masterclass: scalability patterns and distributed systems architecture,1,17219,739,118,87,56,5,INDIA,English,hands-on;tutorial
EDU_0422,Algorithms;Cloud Computing,"Career transition to tech: portfolio building, networking, and landing your first developer job",1,25000,1040,146,101,60,4,INDIA,English,interview-prep
EDU_0423,Career Guidance,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",1,185006,9949,2230,2007,1505,143,INDIA,English,advanced;tutorial
EDU_0424,Analytics,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",3,38326,1297,146,99,55,4,INDIA,Hindi,advanced
EDU_0425,Node.js;Mobile Development,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",7,215801,5319,646,405,200,9,INDIA,English,tutorial
EDU_0426,Backend Development;Deep Learning,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",3,44076,2201,347,303,190,14,INDIA,English,advanced
EDU_0427,React;DevOps,React Native mobile development: cross-platform apps with navigation and state management,5,25000,1076,210,184,127,8,INDIA,English,advanced;career-guidance
EDU_0428,Cloud Computing;Database Management,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",4,144220,5095,1021,610,370,20,INDIA,English,project-based
EDU_0429,Software Engineering,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",3,78243,2046,355,240,158,10,INDIA,English,project-based;advanced
EDU_0430,C++;Algorithms,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",10,6247,148,11,5,2,0,INDIA,English,comprehensive;tutorial
EDU_0431,Algorithms,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,2,51985,2080,325,258,156,10,INDIA,Hindi,tutorial;quick-start
EDU_0432,Node.js,Web development portfolio: 10 projects to showcase your skills and impress employers,2,184638,7328,546,356,216,19,INDIA,Telugu,comprehensive
EDU_0433,Coding Practice,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",3,150000,4084,463,355,201,11,INDIA,Telugu,advanced;beginner-friendly
EDU_0434,Django,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",5,44735,1239,73,41,25,0,INDIA,Hindi,step-by-step;quick-start
EDU_0435,Data Science,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",3,50000,2814,577,519,357,39,INDIA,English,hands-on;project-based
EDU_0436,Java;DevOps,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,1,22304,969,187,149,87,1,INDIA,Hindi,hands-on
EDU_0437,Mobile Development,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",3,34633,1578,227,193,113,6,INDIA,English,comprehensive;practical
EDU_0438,Machine Learning,Machine learning algorithms deep dive: linear regression to neural networks with Python implementation,4,3923,234,53,43,25,1,INDIA,English,theory;beginner-friendly
EDU_0439,Deep Learning,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",2,119102,4593,728,502,277,17,INDIA,English,theory
EDU_0440,DevOps;Node.js,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",3,6528,223,28,20,12,0,INDIA,English,project-based
EDU_0441,Database Management;Backend Development,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",4,18963,818,99,72,39,4,INDIA,English,advanced;tutorial
EDU_0442,Frontend Development,System design interview masterclass: scalability patterns and distributed systems architecture,3,21136,732,96,67,28,2,INDIA,Hindi,practical
EDU_0443,Data Structures,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",4,66019,2520,239,178,95,5,INDIA,Hindi,theory
EDU_0444,Data Structures;Backend Development,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",3,67947,2747,350,258,155,16,INDIA,Hindi,quick-start
EDU_0445,C++,"Software engineering best practices: clean code, testing, and agile development methodologies",2,415340,17927,2406,1999,1079,89,INDIA,English,comprehensive;tutorial
EDU_0446,Software Engineering;Flask,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",3,150000,4397,552,481,188,21,INDIA,Telugu,interview-prep;project-based
EDU_0447,Flask,Coding interview bootcamp: problem-solving techniques and whiteboard coding strategies,4,10343,402,38,26,12,0,INDIA,English,comprehensive
EDU_0448,Artificial Intelligence;JavaScript,System design interview masterclass: scalability patterns and distributed systems architecture,1,40687,2477,614,543,399,44,INDIA,Hindi,quick-start
EDU_0449,Artificial Intelligence,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",2,26197,702,84,57,42,1,INDIA,English,theory
EDU_0450,Frontend Development,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",3,19882,544,80,53,31,2,INDIA,Hindi,step-by-step
EDU_0451,PostgreSQL;Flask,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",1,25000,1619,335,301,225,17,INDIA,English,tutorial
EDU_0452,Analytics;JavaScript,"AWS cloud computing: EC2, S3, Lambda, and serverless architecture implementation guide",1,85033,5561,1099,989,741,66,INDIA,English,advanced;interview-prep
EDU_0453,Cloud Computing,System design interview masterclass: scalability patterns and distributed systems architecture,5,222514,6848,1196,763,345,18,INDIA,English,step-by-step
EDU_0454,Python,"Career transition to tech: portfolio building, networking, and landing your first developer job",3,10127,489,108,97,72,7,INDIA,English,comprehensive;hands-on
EDU_0455,Python;Machine Learning,Complete Python programming masterclass: from basics to advanced projects including web scraping and automation,1,87133,4307,886,668,482,26,INDIA,Hindi,practical;project-based
EDU_0456,PostgreSQL;Statistics,React Native mobile development: cross-platform apps with navigation and state management,3,50000,2772,529,441,330,13,INDIA,Hindi,practical;step-by-step
EDU_0457,System Design,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",3,65362,2476,432,334,161,19,INDIA,English,career-guidance;project-based
EDU_0458,Software Engineering,Frontend development with React and Redux: building scalable web applications with modern practices,3,27324,992,116,97,61,4,INDIA,English,step-by-step
EDU_0459,PostgreSQL;Java,"Backend development masterclass: Node.js, Express, MongoDB, and RESTful API design patterns",4,3090,169,34,26,18,1,INDIA,English,comprehensive
EDU_0460,Django,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",3,19642,444,50,32,13,1,INDIA,Hindi,career-guidance;comprehensive
EDU_0461,Cloud Computing,Web development portfolio: 10 projects to showcase your skills and impress employers,4,4368,143,11,7,3,0,INDIA,English,comprehensive
EDU_0462,Web Development,"Data analysis with Python: exploratory data analysis, visualization with matplotlib and seaborn",4,9325,301,35,25,16,1,INDIA,English,quick-start;tutorial
EDU_0463,Java;Statistics,Data structures and algorithms: coding interview preparation with 200+ practice problems,3,84427,3505,631,472,253,11,INDIA,English,beginner-friendly;step-by-step
EDU_0464,Data Science;SQL,"JavaScript complete guide: ES6+, async programming, DOM manipulation, and modern frameworks",5,19646,883,171,150,92,6,INDIA,English,theory
EDU_0465,Interview Preparation;SQL,"SQL for data analysis: advanced queries, window functions, and database optimization techniques",4,143958,8803,2060,1774,1177,51,INDIA,English,hands-on;career-guidance
EDU_0466,Mobile Development,React Native mobile development: cross-platform apps with navigation and state management,2,27489,1081,148,118,76,1,INDIA,English,tutorial
EDU_0467,PostgreSQL,"Database design fundamentals: normalization, indexing, and performance optimization strategies",3,193094,8216,1518,1208,754,90,INDIA,Hindi,quick-start;theory
EDU_0468,React,"DevOps engineering essentials: Docker containers, Kubernetes orchestration, and CI/CD automation",4,6706,355,59,46,31,3,INDIA,English,beginner-friendly
EDU_0469,Mobile Development;Coding Practice,"Career transition to tech: portfolio building, networking, and landing your first developer job",4,24924,779,130,90,53,5,INDIA,English,tutorial
EDU_0470,Django;Web Development,Data structures and algorithms: coding interview preparation with 200+ practice problems,10,21228,210,17,10,4,0,INDIA,Hindi,project-based
EDU_0471,Artificial Intelligence,"Software engineering best practices: clean code, testing, and agile development methodologies",2,3981,159,23,18,10,0,INDIA,English,hands-on
